song_id,track_href,genre,song_name
09kvhnq2ONdNo4NRtHBSvv,https://api.spotify.com/v1/tracks/09kvhnq2ONdNo4NRtHBSvv,Trap Metal,My Flaws Burn Through My Skin Like Demonic Flames from Hell
1fG01hFiFGXZKRMHXsBlyf,https://api.spotify.com/v1/tracks/1fG01hFiFGXZKRMHXsBlyf,Trap Metal,CAN'T LOSE YOU
4Tfobc8QPPPKVlk7KKJpYZ,https://api.spotify.com/v1/tracks/4Tfobc8QPPPKVlk7KKJpYZ,Trap Metal,Either Hated Or Ignored
77TtEap7ay9c4Z5B9Lp3bv,https://api.spotify.com/v1/tracks/77TtEap7ay9c4Z5B9Lp3bv,Trap Metal,Concept Nothing
21PmKbhk8SsEgIEfDCDjvw,https://api.spotify.com/v1/tracks/21PmKbhk8SsEgIEfDCDjvw,Trap Metal,Cabaret
2QmRl7XsNna1i7gjpRXc5u,https://api.spotify.com/v1/tracks/2QmRl7XsNna1i7gjpRXc5u,Trap Metal,Branches
6lt8N5nSY1EaiyeDRAIwcW,https://api.spotify.com/v1/tracks/6lt8N5nSY1EaiyeDRAIwcW,Trap Metal,Contraband
44d4drNqTOl8CuH4Mfh0F7,https://api.spotify.com/v1/tracks/44d4drNqTOl8CuH4Mfh0F7,Trap Metal,DIEMONDS
4aRqS4w0qWT56NU75UeLYp,https://api.spotify.com/v1/tracks/4aRqS4w0qWT56NU75UeLYp,Trap Metal,Ultimate $uicide
44ApO1Q5s0dXveC0zRlWxi,https://api.spotify.com/v1/tracks/44ApO1Q5s0dXveC0zRlWxi,Trap Metal,Obey The Walrus
4AB1JH7ixQxX2Lcm4DeQcd,https://api.spotify.com/v1/tracks/4AB1JH7ixQxX2Lcm4DeQcd,Trap Metal,20th CENTURION
6m7GvMuvcuTUqW4pW0fedZ,https://api.spotify.com/v1/tracks/6m7GvMuvcuTUqW4pW0fedZ,Trap Metal,Pictures
45RHvudyWzzLzT36ZjIvV6,https://api.spotify.com/v1/tracks/45RHvudyWzzLzT36ZjIvV6,Trap Metal,Sarcophagus III
0VEHWGFb33FO0OREIjH1DZ,https://api.spotify.com/v1/tracks/0VEHWGFb33FO0OREIjH1DZ,Trap Metal,Say Cheese And Die
2dPgJXkJalf4e8RcBtoUZj,https://api.spotify.com/v1/tracks/2dPgJXkJalf4e8RcBtoUZj,Trap Metal,TakingOutTheTrash
6SMf6mb3kG4pLSnofuuSA0,https://api.spotify.com/v1/tracks/6SMf6mb3kG4pLSnofuuSA0,Trap Metal,BREAKDALAW2K16
0T6OsFhh9xIqsXTbvinXes,https://api.spotify.com/v1/tracks/0T6OsFhh9xIqsXTbvinXes,Trap Metal,CharacterSelect (ВыборПерсонажа)
6IaQbSPciJ5iOTD1JNd3DG,https://api.spotify.com/v1/tracks/6IaQbSPciJ5iOTD1JNd3DG,Trap Metal,Chariot Of Fire
4XUZD749qnvoOjkC85jIJB,https://api.spotify.com/v1/tracks/4XUZD749qnvoOjkC85jIJB,Trap Metal,FUCKALLOFYOU2K18
5gwYL2m4aXUbFobayNUkll,https://api.spotify.com/v1/tracks/5gwYL2m4aXUbFobayNUkll,Trap Metal,Boy Red
54XOXYcOjI1aEqAs3TCnnU,https://api.spotify.com/v1/tracks/54XOXYcOjI1aEqAs3TCnnU,Trap Metal,Rideau Swing
3OEnY5jdjIZcvl4zMG5DDj,https://api.spotify.com/v1/tracks/3OEnY5jdjIZcvl4zMG5DDj,Trap Metal,I'm Okay
3QnLZk3go7gm3g5vVLcxhs,https://api.spotify.com/v1/tracks/3QnLZk3go7gm3g5vVLcxhs,Trap Metal,Guidance
5O7aJIOY5BWvpCkQo23092,https://api.spotify.com/v1/tracks/5O7aJIOY5BWvpCkQo23092,Trap Metal,Louis V
2PuSabpNNgIrhCApOkIpEd,https://api.spotify.com/v1/tracks/2PuSabpNNgIrhCApOkIpEd,Trap Metal,Problems
4URCBE0Z7uPxHQUC0ITfd5,https://api.spotify.com/v1/tracks/4URCBE0Z7uPxHQUC0ITfd5,Trap Metal,Just Tryna
1MxhhFSot6l3CI4abdhPMG,https://api.spotify.com/v1/tracks/1MxhhFSot6l3CI4abdhPMG,Trap Metal,Yen
54ChOcfoRN84KhJbLAiSaJ,https://api.spotify.com/v1/tracks/54ChOcfoRN84KhJbLAiSaJ,Trap Metal,Teenage Cutie
5ZSx8uBPD30XosprTCSHXs,https://api.spotify.com/v1/tracks/5ZSx8uBPD30XosprTCSHXs,Trap Metal,Trees of the Valley
7FLSJpTIofdpQTrSomINNT,https://api.spotify.com/v1/tracks/7FLSJpTIofdpQTrSomINNT,Trap Metal,"All That Glitters Is Not Gold, But It's Still Damn Beautiful"
1ZKueMWFwl6qPxczBLqJII,https://api.spotify.com/v1/tracks/1ZKueMWFwl6qPxczBLqJII,Trap Metal,122 Days
7wPUsvijDy6y3KRvFNSZTf,https://api.spotify.com/v1/tracks/7wPUsvijDy6y3KRvFNSZTf,Trap Metal,Riot Ballad
2EcaKs9n4CAdPCvXBuhd8l,https://api.spotify.com/v1/tracks/2EcaKs9n4CAdPCvXBuhd8l,Trap Metal,Eclipse
3Ixtw6lH5wB3vFESoOiZ3R,https://api.spotify.com/v1/tracks/3Ixtw6lH5wB3vFESoOiZ3R,Trap Metal,Off Air
5IKlFrSDNY3JqG8NFJlH1U,https://api.spotify.com/v1/tracks/5IKlFrSDNY3JqG8NFJlH1U,Trap Metal,Beneath
7ae2GdeXS5Tvo5RvdNwgaz,https://api.spotify.com/v1/tracks/7ae2GdeXS5Tvo5RvdNwgaz,Trap Metal,Goosebumps
1jvn9ERe7svzrlESthg6FF,https://api.spotify.com/v1/tracks/1jvn9ERe7svzrlESthg6FF,Trap Metal,"Aw, Pobrecito"
4RLto2wItrQfC3Fz86prbu,https://api.spotify.com/v1/tracks/4RLto2wItrQfC3Fz86prbu,Trap Metal,Absolution
0fyBYsrmpihh1mfalssDlB,https://api.spotify.com/v1/tracks/0fyBYsrmpihh1mfalssDlB,Trap Metal,King Tulip
4nutwPQrK56fFmrAMgyPhz,https://api.spotify.com/v1/tracks/4nutwPQrK56fFmrAMgyPhz,Trap Metal,"10,000 Degrees"
3UAi0xToTALCJioISjvxFI,https://api.spotify.com/v1/tracks/3UAi0xToTALCJioISjvxFI,Trap Metal,Tulane
2A7J1lJ7km8FkGrFvapIar,https://api.spotify.com/v1/tracks/2A7J1lJ7km8FkGrFvapIar,Trap Metal,Dead Lovell
6ZlfMbKAQunsYGN6dAzshL,https://api.spotify.com/v1/tracks/6ZlfMbKAQunsYGN6dAzshL,Trap Metal,"Smoked Out, Scoped Out"
7k3dslLT4jU2koGGOHUDfG,https://api.spotify.com/v1/tracks/7k3dslLT4jU2koGGOHUDfG,Trap Metal,Gloom
6oyeeA0sHwHM1pPpZaIsrD,https://api.spotify.com/v1/tracks/6oyeeA0sHwHM1pPpZaIsrD,Trap Metal,Phantom Menace
0muyqlnerINIqPQ3rTMAaI,https://api.spotify.com/v1/tracks/0muyqlnerINIqPQ3rTMAaI,Trap Metal,WAR TIME ALL THE TIME
5SJUjbpVLHbiRTXZ5oLsa6,https://api.spotify.com/v1/tracks/5SJUjbpVLHbiRTXZ5oLsa6,Trap Metal,Coma
1cZfcbIJLHaJ0cXdsqAufP,https://api.spotify.com/v1/tracks/1cZfcbIJLHaJ0cXdsqAufP,Trap Metal,Long Gone (Save Me From This Hell)
1kplm95KV4UuZ2JTbfzKiO,https://api.spotify.com/v1/tracks/1kplm95KV4UuZ2JTbfzKiO,Trap Metal,FUCK the Industry
2e8krAXtCrcFDKfaCmeA6m,https://api.spotify.com/v1/tracks/2e8krAXtCrcFDKfaCmeA6m,Trap Metal,Lucky Me
3gfMdc7rycioPxB4ggoVCo,https://api.spotify.com/v1/tracks/3gfMdc7rycioPxB4ggoVCo,Trap Metal,Leave Your Things Behind II
1VAFud1nSkqa7efJBxONAz,https://api.spotify.com/v1/tracks/1VAFud1nSkqa7efJBxONAz,Trap Metal,WATCH ME
3ZhzLTjwAuKeMXVV9ifS37,https://api.spotify.com/v1/tracks/3ZhzLTjwAuKeMXVV9ifS37,Trap Metal,Fuck Your Culture
1DvJUOlSzKhpVjQU15kPp1,https://api.spotify.com/v1/tracks/1DvJUOlSzKhpVjQU15kPp1,Trap Metal,O' Lord! I Have My Doubts
1ySsuOqhma2UPn8ysv8OTc,https://api.spotify.com/v1/tracks/1ySsuOqhma2UPn8ysv8OTc,Trap Metal,Gutting Catfish
4Mt0zLloST0DDqdZhS5x9c,https://api.spotify.com/v1/tracks/4Mt0zLloST0DDqdZhS5x9c,Trap Metal,Scope Set
33miN56mlzov08gZ89H6qF,https://api.spotify.com/v1/tracks/33miN56mlzov08gZ89H6qF,Trap Metal,I Wanna Be Romanticized
28khn6n3iTdsvrW8R3I7I9,https://api.spotify.com/v1/tracks/28khn6n3iTdsvrW8R3I7I9,Trap Metal,One Last Look At The Damage
6e5zNpUzgD9GeNUfsXgskT,https://api.spotify.com/v1/tracks/6e5zNpUzgD9GeNUfsXgskT,Trap Metal,[whispers indistinctly]
474CfF5aBSzzZLXP08FKzx,https://api.spotify.com/v1/tracks/474CfF5aBSzzZLXP08FKzx,Trap Metal,That Just Isn't Empirically Possible
2yHIfBZOVsDjlcVLFGtsU9,https://api.spotify.com/v1/tracks/2yHIfBZOVsDjlcVLFGtsU9,Trap Metal,Bizarro
60fgPmhhJYcY8GzpJN9I6V,https://api.spotify.com/v1/tracks/60fgPmhhJYcY8GzpJN9I6V,Trap Metal,Scope Set
6lkE1M0KELl6tom3CvvSms,https://api.spotify.com/v1/tracks/6lkE1M0KELl6tom3CvvSms,Trap Metal,Fuck Your Culture
23GLgk0r6rKVCic7cCFArg,https://api.spotify.com/v1/tracks/23GLgk0r6rKVCic7cCFArg,Trap Metal,"...And To Those I Love, Thanks For Sticking Around"
5IDNPOU68XGkGduZ8IiMbe,https://api.spotify.com/v1/tracks/5IDNPOU68XGkGduZ8IiMbe,Trap Metal,PP 15 Interlude
6LsMmm02qu6SOmp9JeaIyC,https://api.spotify.com/v1/tracks/6LsMmm02qu6SOmp9JeaIyC,Trap Metal,To Whom It May Concern
2IfMkjVuxpKiSWhmVDYn3p,https://api.spotify.com/v1/tracks/2IfMkjVuxpKiSWhmVDYn3p,Trap Metal,Sarcophagus II
6fd3KzSD1SZqPT1bAVexfl,https://api.spotify.com/v1/tracks/6fd3KzSD1SZqPT1bAVexfl,Trap Metal,Part IV
4UYQHTgOlSdaQWfUTAjpop,https://api.spotify.com/v1/tracks/4UYQHTgOlSdaQWfUTAjpop,Trap Metal,Void
7hf89cT5FEmLV5E9fjrjG7,https://api.spotify.com/v1/tracks/7hf89cT5FEmLV5E9fjrjG7,Trap Metal,Beamer Boy
3XWgS0nkL0XI5Fvm6wrleH,https://api.spotify.com/v1/tracks/3XWgS0nkL0XI5Fvm6wrleH,Trap Metal,GTG
3PfvRBNy3J23eLxDp5iZd4,https://api.spotify.com/v1/tracks/3PfvRBNy3J23eLxDp5iZd4,Trap Metal,100 Bars & Gunnin
3VUZLAnE17QSUJAzYxgVb1,https://api.spotify.com/v1/tracks/3VUZLAnE17QSUJAzYxgVb1,Trap Metal,Six Speed
2KmFKaUoWcteeDobI68uka,https://api.spotify.com/v1/tracks/2KmFKaUoWcteeDobI68uka,Trap Metal,Thunder Man
6JimmzwlVw4ainr76Z01lJ,https://api.spotify.com/v1/tracks/6JimmzwlVw4ainr76Z01lJ,Trap Metal,Be a Witness (feat. Shakewell)
5TQMTo6N9QB7q9Im1iVfkV,https://api.spotify.com/v1/tracks/5TQMTo6N9QB7q9Im1iVfkV,Trap Metal,Don't Bang My Line (feat. Night Lovell)
6gcopravayFoqn40l3XHu6,https://api.spotify.com/v1/tracks/6gcopravayFoqn40l3XHu6,Trap Metal,Oh Darling
6Bh3lqFN3BgVaP2j5l99tH,https://api.spotify.com/v1/tracks/6Bh3lqFN3BgVaP2j5l99tH,Trap Metal,The Mystical Warlock
4yxFC6hIvXlD1YAtbuxcof,https://api.spotify.com/v1/tracks/4yxFC6hIvXlD1YAtbuxcof,Trap Metal,Lovely
0LLeuNBWPOg3XA73yab3PT,https://api.spotify.com/v1/tracks/0LLeuNBWPOg3XA73yab3PT,Trap Metal,T.R.U. (Totally Rotten Underground)
3utVfTr2obJnB6bNIaB9h0,https://api.spotify.com/v1/tracks/3utVfTr2obJnB6bNIaB9h0,Trap Metal,Fold
7h7Y5sDHeqPudsaI06gYdd,https://api.spotify.com/v1/tracks/7h7Y5sDHeqPudsaI06gYdd,Trap Metal,Opal Ring
0dCO2u2AKbmpjfD3xSp92Q,https://api.spotify.com/v1/tracks/0dCO2u2AKbmpjfD3xSp92Q,Trap Metal,Iron Veil
6yTeKPFMYSoHRtpGmKNi6x,https://api.spotify.com/v1/tracks/6yTeKPFMYSoHRtpGmKNi6x,Trap Metal,Vincent Van Gogh Ain't Got Shit On Me
23WXRgbppbqQyfeMC8Q5mE,https://api.spotify.com/v1/tracks/23WXRgbppbqQyfeMC8Q5mE,Trap Metal,Reign In Blood
3mRBSk7h2Vr0D0yott8VhC,https://api.spotify.com/v1/tracks/3mRBSk7h2Vr0D0yott8VhC,Trap Metal,Shattered Amethyst
65bSWR3HvnUEcDQaFnIIsU,https://api.spotify.com/v1/tracks/65bSWR3HvnUEcDQaFnIIsU,Trap Metal,Cherish The Dead
6HPzf97GAcOGRBsJgxkvv5,https://api.spotify.com/v1/tracks/6HPzf97GAcOGRBsJgxkvv5,Trap Metal,"Whoa, I'm Woeful"
0S0vWvyZ6Rc79TXkWxT9QA,https://api.spotify.com/v1/tracks/0S0vWvyZ6Rc79TXkWxT9QA,Trap Metal,Save That Shit
7mT6wRpRb2PclXKxYKlJYg,https://api.spotify.com/v1/tracks/7mT6wRpRb2PclXKxYKlJYg,Trap Metal,The Renegade Never Dies
0scSfgjpQMdFhCOCW662A8,https://api.spotify.com/v1/tracks/0scSfgjpQMdFhCOCW662A8,Trap Metal,Water $uicide
20HyRkNuZ8yA3erFummr2T,https://api.spotify.com/v1/tracks/20HyRkNuZ8yA3erFummr2T,Trap Metal,Barbie Doll
0tJE60wnZvubqCumePFI2n,https://api.spotify.com/v1/tracks/0tJE60wnZvubqCumePFI2n,Trap Metal,Tony Hawk Pro Skater 4
2Xjna3sriJG9QgFwQjGc3f,https://api.spotify.com/v1/tracks/2Xjna3sriJG9QgFwQjGc3f,Trap Metal,Purple Ranger - Sippin' Donatello With Captain Ginyu Y2K Remix
6alVilJl7H7bgPrIWIsVnV,https://api.spotify.com/v1/tracks/6alVilJl7H7bgPrIWIsVnV,Trap Metal,Gold ('99-2000)
7E5uVCLE02sdvDLkrl9lK6,https://api.spotify.com/v1/tracks/7E5uVCLE02sdvDLkrl9lK6,Trap Metal,Trapathy
5PtRI5pJod1wpmBpT4uncP,https://api.spotify.com/v1/tracks/5PtRI5pJod1wpmBpT4uncP,Trap Metal,Saturn Sunrise
4O4nMWKdnSjbWrH4xbYjpV,https://api.spotify.com/v1/tracks/4O4nMWKdnSjbWrH4xbYjpV,Trap Metal,$uicider
3AvqLp5XsnkDePU7apBW0x,https://api.spotify.com/v1/tracks/3AvqLp5XsnkDePU7apBW0x,Trap Metal,Where's Your God?
32ecNaEiumRe5ax5aVwumS,https://api.spotify.com/v1/tracks/32ecNaEiumRe5ax5aVwumS,Trap Metal,VIVIVI
6m7BloqhOp3GuqFKhUnqzv,https://api.spotify.com/v1/tracks/6m7BloqhOp3GuqFKhUnqzv,Trap Metal,NOxygen
1UgHu1YGWPVFY6QYPadsAk,https://api.spotify.com/v1/tracks/1UgHu1YGWPVFY6QYPadsAk,Trap Metal,Grey Boys
2JKBVjZAaTfDSSInMWDtrr,https://api.spotify.com/v1/tracks/2JKBVjZAaTfDSSInMWDtrr,Trap Metal,Crucify Me Wearing Tommy
65u5oRb4aKvIRGkzgUz8PM,https://api.spotify.com/v1/tracks/65u5oRb4aKvIRGkzgUz8PM,Trap Metal,Back From The Dead
5ZVS35kTV4hn381x5Z8y1w,https://api.spotify.com/v1/tracks/5ZVS35kTV4hn381x5Z8y1w,Trap Metal,333333 [RARE* '96 BOOTLEG CA$$ETTE RIP TRE$ $EI$] - Bonus Track
1UDSaHCQSdQbWdfULdBL1N,https://api.spotify.com/v1/tracks/1UDSaHCQSdQbWdfULdBL1N,Trap Metal,Tempura
2jSZMfOmjHzLOOnnrECDEi,https://api.spotify.com/v1/tracks/2jSZMfOmjHzLOOnnrECDEi,Trap Metal,Bags
1nApQqAfEIWJ35bt68Tab6,https://api.spotify.com/v1/tracks/1nApQqAfEIWJ35bt68Tab6,Trap Metal,Kamehameha - Kamikaze Remix
7kgnGszpMGIZOEgiofpQ4I,https://api.spotify.com/v1/tracks/7kgnGszpMGIZOEgiofpQ4I,Trap Metal,Vietnam
1u1Bcn9q1VvE6bWQtsRdPJ,https://api.spotify.com/v1/tracks/1u1Bcn9q1VvE6bWQtsRdPJ,Trap Metal,Black Beard
2ipf0Kln5NIWOUXGzFKxbF,https://api.spotify.com/v1/tracks/2ipf0Kln5NIWOUXGzFKxbF,Trap Metal,Broke(n)
6Q9ydTWtvbrAXQKNRrCtrt,https://api.spotify.com/v1/tracks/6Q9ydTWtvbrAXQKNRrCtrt,Trap Metal,The Crescent Moon And The Rising Sun
6z8omQgCJNb9YKVJsCSLK8,https://api.spotify.com/v1/tracks/6z8omQgCJNb9YKVJsCSLK8,Trap Metal,Everest
2mCo9r2zwkbjTUlFUpCpns,https://api.spotify.com/v1/tracks/2mCo9r2zwkbjTUlFUpCpns,Trap Metal,Let 'Em Burn
64GX2D3Zq7DU4FFdUYFjVV,https://api.spotify.com/v1/tracks/64GX2D3Zq7DU4FFdUYFjVV,Trap Metal,Second Coming
4FjCnwGLZbijsp9PTVgnmh,https://api.spotify.com/v1/tracks/4FjCnwGLZbijsp9PTVgnmh,Trap Metal,Oracle
59tDaQ22k6j6Tl9OrVdApP,https://api.spotify.com/v1/tracks/59tDaQ22k6j6Tl9OrVdApP,Trap Metal,Free Gucci
6MHbp1oCyFElBXbFeJxcJa,https://api.spotify.com/v1/tracks/6MHbp1oCyFElBXbFeJxcJa,Trap Metal,Chilly Gentilly
5sFiHaMT4O6MrR0PSVrSMI,https://api.spotify.com/v1/tracks/5sFiHaMT4O6MrR0PSVrSMI,Trap Metal,Weightoven
3LyJqg2M7o0zhsjBVmEV0G,https://api.spotify.com/v1/tracks/3LyJqg2M7o0zhsjBVmEV0G,Trap Metal,It's About A 6 Hour Drive
7m7To8E8Qg9WCcTzbkMjpJ,https://api.spotify.com/v1/tracks/7m7To8E8Qg9WCcTzbkMjpJ,Trap Metal,Ruby Is Finally Satisfied With His Verse
22zFFbOJ4udoyGYR7YM9uC,https://api.spotify.com/v1/tracks/22zFFbOJ4udoyGYR7YM9uC,Trap Metal,Lacombe
05xS882w19Wc1rtuRbQye2,https://api.spotify.com/v1/tracks/05xS882w19Wc1rtuRbQye2,Trap Metal,Who's Pills Are These? (What Bag Were They In?)
4JQc1aK8p3LyTgAhpngCxB,https://api.spotify.com/v1/tracks/4JQc1aK8p3LyTgAhpngCxB,Trap Metal,Rotten Souls
3EAjNl70DnZvyRo7wqVfYT,https://api.spotify.com/v1/tracks/3EAjNl70DnZvyRo7wqVfYT,Trap Metal,Friday The 13th
6aNh0AHMqr51YUBIuxBAqk,https://api.spotify.com/v1/tracks/6aNh0AHMqr51YUBIuxBAqk,Trap Metal,Ocean Side $uicide
4Tw0nU3uZCxvWDuANkzct2,https://api.spotify.com/v1/tracks/4Tw0nU3uZCxvWDuANkzct2,Trap Metal,100 Blunts
0Fu9j8BmmooIGnaGNaIeVB,https://api.spotify.com/v1/tracks/0Fu9j8BmmooIGnaGNaIeVB,Trap Metal,"Smoked Out, Loced Out"
1q14YZ8ks9e95BtJYKyGVm,https://api.spotify.com/v1/tracks/1q14YZ8ks9e95BtJYKyGVm,Trap Metal,Heavily Medicated
33nEgGANjWMW5BEXgBeRwP,https://api.spotify.com/v1/tracks/33nEgGANjWMW5BEXgBeRwP,Trap Metal,Lettuce
4MDvRHsadm0XqnLCCd11aF,https://api.spotify.com/v1/tracks/4MDvRHsadm0XqnLCCd11aF,Trap Metal,Slow Motion Potion
2O2ZyomXgf7ysXMQWvgsZr,https://api.spotify.com/v1/tracks/2O2ZyomXgf7ysXMQWvgsZr,Trap Metal,100 Blunts - DJ Phantazm Remix
7cyBGE1p6xTLTN773t0sul,https://api.spotify.com/v1/tracks/7cyBGE1p6xTLTN773t0sul,Trap Metal,nm jc
4Vk5Dh62vsy0nHWFUY3wrx,https://api.spotify.com/v1/tracks/4Vk5Dh62vsy0nHWFUY3wrx,Trap Metal,Lo-Fi (Kill 'Em All)
56jPcT3UoRVC1jVJlVdeoU,https://api.spotify.com/v1/tracks/56jPcT3UoRVC1jVJlVdeoU,Trap Metal,Prince Tulip
4lPiMmXsHlLDaMlY7B0x48,https://api.spotify.com/v1/tracks/4lPiMmXsHlLDaMlY7B0x48,Trap Metal,Thieves
0UbaBFkjAmbP1T4kn18tr0,https://api.spotify.com/v1/tracks/0UbaBFkjAmbP1T4kn18tr0,Trap Metal,Peso
6Q7ahYTilFUKC1fuL9Ocyf,https://api.spotify.com/v1/tracks/6Q7ahYTilFUKC1fuL9Ocyf,Trap Metal,Sleepy Hollow (Slopped & Chewed)
7mCfX230yZnJ0WsyLq5AzU,https://api.spotify.com/v1/tracks/7mCfX230yZnJ0WsyLq5AzU,Trap Metal,"If You Were To Get What You Deserve, You Would Know What The Bottom Of A Tire Tastes Like"
2VHrAUlfqrgrnsgGpiQvg7,https://api.spotify.com/v1/tracks/2VHrAUlfqrgrnsgGpiQvg7,Trap Metal,Not Much To Look At
0VfQAQHFESqY3atyRsR35f,https://api.spotify.com/v1/tracks/0VfQAQHFESqY3atyRsR35f,Trap Metal,West End
23V7VUfP0UFwx4BiXL2gwG,https://api.spotify.com/v1/tracks/23V7VUfP0UFwx4BiXL2gwG,Trap Metal,Slenderman
7xTf1LSOyqIqLz6GCm9Rz0,https://api.spotify.com/v1/tracks/7xTf1LSOyqIqLz6GCm9Rz0,Trap Metal,Uzi Loogies
6DILJBExIMfLlealCBHpdj,https://api.spotify.com/v1/tracks/6DILJBExIMfLlealCBHpdj,Trap Metal,Hepatitis G
32vB9E8TE54zObotzAd5Je,https://api.spotify.com/v1/tracks/32vB9E8TE54zObotzAd5Je,Trap Metal,Ugly
469OBU1z2xVU6FtPpbtdNt,https://api.spotify.com/v1/tracks/469OBU1z2xVU6FtPpbtdNt,Trap Metal,Lincoln Continental Memorial
5Om8eXaHpZqP5oLPeUhQ6j,https://api.spotify.com/v1/tracks/5Om8eXaHpZqP5oLPeUhQ6j,Trap Metal,Mannequins Are My Best Of Friends
6UIebetubMSW1SB74VabKk,https://api.spotify.com/v1/tracks/6UIebetubMSW1SB74VabKk,Trap Metal,Sunshine
6j55eHHtqMWJWw7eS6oRCp,https://api.spotify.com/v1/tracks/6j55eHHtqMWJWw7eS6oRCp,Trap Metal,Rotten And Paralyzed In A Tropical Paradise
1ZraUBR2YOvMckFcjcxWDY,https://api.spotify.com/v1/tracks/1ZraUBR2YOvMckFcjcxWDY,Trap Metal,Fake Pontchartrain
5xgcL3b1oGUkmJyAetSFPO,https://api.spotify.com/v1/tracks/5xgcL3b1oGUkmJyAetSFPO,Trap Metal,Converting...
76TkxF9E7omcPYt3QyV6Yb,https://api.spotify.com/v1/tracks/76TkxF9E7omcPYt3QyV6Yb,Trap Metal,I Think I'm Ian Read
5q0ylMxEpuUUGS53FZdxNW,https://api.spotify.com/v1/tracks/5q0ylMxEpuUUGS53FZdxNW,Trap Metal,Evolution (Pretty Good Movie/Pretty Good Theory)
6Ejtof7rrcWvMMMhx9rEQX,https://api.spotify.com/v1/tracks/6Ejtof7rrcWvMMMhx9rEQX,Trap Metal,Underwater Malibu
7aWyiq6UX1NKC1aOGkUEun,https://api.spotify.com/v1/tracks/7aWyiq6UX1NKC1aOGkUEun,Trap Metal,Dejection
7nTPlTJsViE2s4gCHz0TaE,https://api.spotify.com/v1/tracks/7nTPlTJsViE2s4gCHz0TaE,Trap Metal,To Have And Have Not
1cqCaNSIN8Mt8bipnLH95o,https://api.spotify.com/v1/tracks/1cqCaNSIN8Mt8bipnLH95o,Trap Metal,Can Of Worms
6cGT7Mi3CKHWGtzU8LkAN6,https://api.spotify.com/v1/tracks/6cGT7Mi3CKHWGtzU8LkAN6,Trap Metal,7th Or St. Tammany
7tJtoPXBlDIzYNMpceB5ei,https://api.spotify.com/v1/tracks/7tJtoPXBlDIzYNMpceB5ei,Trap Metal,I'll Pay For It (If I Want It)
4enRYnIN49BmHDI4wdwO1v,https://api.spotify.com/v1/tracks/4enRYnIN49BmHDI4wdwO1v,Trap Metal,That's Very Minimalist Of You
7vnQQZQdTNNXhq3z33AvbD,https://api.spotify.com/v1/tracks/7vnQQZQdTNNXhq3z33AvbD,Trap Metal,Romulus
4JspgRzxyqXbxkHxq4ZeIz,https://api.spotify.com/v1/tracks/4JspgRzxyqXbxkHxq4ZeIz,Trap Metal,Vices
1gBWzwAezaDTtdgM7ZRhQN,https://api.spotify.com/v1/tracks/1gBWzwAezaDTtdgM7ZRhQN,Trap Metal,Straw Chairs
1Odh1uSI9mRumsvNveeUU7,https://api.spotify.com/v1/tracks/1Odh1uSI9mRumsvNveeUU7,Trap Metal,40 Oz. & Sober
6gpHTsvQLPPrLQoBTO7zoV,https://api.spotify.com/v1/tracks/6gpHTsvQLPPrLQoBTO7zoV,Trap Metal,Drugs/Hoes/Money/Etc.
0n7GY94XFoCQacXC4xtmqt,https://api.spotify.com/v1/tracks/0n7GY94XFoCQacXC4xtmqt,Trap Metal,St. Bernard
2jc9P3avgKFnrlWZlWRB9J,https://api.spotify.com/v1/tracks/2jc9P3avgKFnrlWZlWRB9J,Trap Metal,Leave Your Things Behind
3lTi3a8JMIwKwGH2acc2zI,https://api.spotify.com/v1/tracks/3lTi3a8JMIwKwGH2acc2zI,Trap Metal,Rag Round My Skull
3ZiHhwX5aeguQA2kAMGaEC,https://api.spotify.com/v1/tracks/3ZiHhwX5aeguQA2kAMGaEC,Trap Metal,Gluttony
178qBJGLw1AqOwOwotm9jC,https://api.spotify.com/v1/tracks/178qBJGLw1AqOwOwotm9jC,Trap Metal,Grayscale
3JExInUNzE8ZlGmobrSZ1W,https://api.spotify.com/v1/tracks/3JExInUNzE8ZlGmobrSZ1W,Trap Metal,Leave Me Alone
1Z8gpnzgTFQKAwmV43iLBB,https://api.spotify.com/v1/tracks/1Z8gpnzgTFQKAwmV43iLBB,Trap Metal,witchblades
0lB24x4SNbi8lLhUAsdoMO,https://api.spotify.com/v1/tracks/0lB24x4SNbi8lLhUAsdoMO,Trap Metal,BERETTA (feat. Wifisfuneral)
1jWJcuTUgO99gntArSPmrB,https://api.spotify.com/v1/tracks/1jWJcuTUgO99gntArSPmrB,Trap Metal,BUMBLE BEE
3OQFgkF0hVKmVeNCkAjdxQ,https://api.spotify.com/v1/tracks/3OQFgkF0hVKmVeNCkAjdxQ,Trap Metal,LET ME DIE
59QIV9Zl0kn239iwBYr53I,https://api.spotify.com/v1/tracks/59QIV9Zl0kn239iwBYr53I,Trap Metal,Nightmare From The Northside
4gwdxrHHokQzWXjrD39mFf,https://api.spotify.com/v1/tracks/4gwdxrHHokQzWXjrD39mFf,Trap Metal,Kill the Rich
0R0iw2JT3ONP9MD4qkmrzV,https://api.spotify.com/v1/tracks/0R0iw2JT3ONP9MD4qkmrzV,Trap Metal,Overdose
7pSwlDVUcoOXYeYLjbkiF3,https://api.spotify.com/v1/tracks/7pSwlDVUcoOXYeYLjbkiF3,Trap Metal,praisethedevil
